id,lat,lon,user,uid,version,changeset,timestamp
308449168,13.1116454,77.5993174,Divjo,63375,1,618550,2008-10-29T06:36:04Z
308449169,13.1116203,77.5990771,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449170,13.1099067,77.5980728,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449171,13.1089704,77.5974377,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449172,13.1083518,77.5972231,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449173,13.1072734,77.5966223,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449174,13.1068304,77.596442,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449175,13.106613,77.5958412,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449176,13.1070477,77.595352,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449177,13.1082515,77.5949057,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449178,13.1093215,77.5941847,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449179,13.1105252,77.5933264,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449180,13.1114281,77.5922793,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449181,13.1120132,77.5914467,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449182,13.1126234,77.5904511,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449183,13.1130832,77.5894812,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449184,13.1132002,77.5886315,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449185,13.1135764,77.5877903,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449186,13.1141688,77.5880522,PlaneMad,1306,2,47893003,2017-04-18T05:45:39Z
308449192,13.1166557,77.5877518,PlaneMad,1306,2,47893003,2017-04-18T05:45:39Z
308449193,13.11699,77.5870866,PlaneMad,1306,2,47893003,2017-04-18T05:45:39Z
308449194,13.1190266,77.5867003,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449195,13.1195782,77.5868462,Divjo,63375,1,618550,2008-10-29T06:36:05Z
308449196,13.1199366,77.5876016,PlaneMad,1306,2,47893003,2017-04-18T05:45:39Z
308449206,13.1123507,77.5994463,PlaneMad,1306,2,47893003,2017-04-18T05:45:40Z
308449207,13.1117457,77.5998839,Divjo,63375,1,618550,2008-10-29T06:36:06Z
308449208,13.1114949,77.5996607,Divjo,63375,1,618550,2008-10-29T06:36:06Z
308449229,13.1219447,77.6105706,PR_Mapper,3103507,13,33959119,2015-09-11T14:34:15Z
308449280,13.1217301,77.6116975,osmr,632616,3,14753444,2013-01-23T06:17:44Z
308449281,13.1216737,77.6128764,osmr,632616,3,14753444,2013-01-23T06:17:44Z
308449282,13.1215092,77.614518,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449283,13.1212918,77.6154364,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449284,13.1210578,77.6165264,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449285,13.1211358,77.6172556,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449286,13.121274,77.6180513,yogi_ks,827808,4,30270809,2015-04-16T17:50:32Z
308449287,13.121515,77.6205283,Gururaja Upadhyaya,1319316,2,17882368,2013-09-17T09:58:45Z
308449288,13.1215824,77.622047,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T09:58:45Z
308449289,13.1217182,77.6244486,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449290,13.1218603,77.6264485,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449291,13.1220692,77.6293581,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449292,13.12232,77.631933,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449293,13.122572,77.6340393,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449294,13.1233568,77.6385356,Gururaja Upadhyaya,1319316,2,17882368,2013-09-17T10:06:39Z
308449295,13.1238915,77.6416319,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449296,13.1241004,77.6428765,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449297,13.1243094,77.6433914,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449298,13.1247524,77.6439665,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449299,13.1256886,77.6449278,Divjo,63375,1,618550,2008-10-29T06:37:41Z
308449301,13.1283858,77.6470616,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449302,13.1290012,77.6475847,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449303,13.1293314,77.6476509,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449304,13.129858,77.6475707,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449305,13.1305238,77.6473634,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449306,13.1311598,77.6473385,osmr,632616,2,14753444,2013-01-23T06:17:44Z
308449307,13.131799,77.6473534,Gururaja Upadhyaya,1319316,2,17882368,2013-09-17T10:08:29Z
308449308,13.1318574,77.6475971,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449309,13.13164,77.647949,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449310,13.1313726,77.6483181,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449311,13.1313308,77.6488932,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449312,13.1313231,77.6496307,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449313,13.1315396,77.6498785,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449314,13.1317153,77.6501206,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449315,13.1323429,77.6513323,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449316,13.1328548,77.6521831,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449317,13.1331108,77.6524682,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449318,13.133058,77.6531385,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449319,13.1328587,77.6549278,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449320,13.132685,77.6552263,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449321,13.1325372,77.6554409,osmr,632616,2,14753444,2013-01-23T06:24:14Z
308449322,13.1324763,77.6561098,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449323,13.132265,77.6580912,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449324,13.1319744,77.6601542,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449325,13.1317841,77.6611741,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449326,13.1317654,77.6617678,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449327,13.1319159,77.6620167,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449328,13.1320914,77.6623514,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449329,13.1322502,77.6628149,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449330,13.1322502,77.6633986,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449331,13.1323353,77.6639679,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449332,13.1324425,77.6644114,Divjo,63375,1,618550,2008-10-29T06:37:42Z
308449333,13.1326375,77.6650829,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449334,13.1327464,77.6654356,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449335,13.1329711,77.6661177,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449336,13.1332041,77.6664237,osmr,632616,2,14753444,2013-01-23T06:25:04Z
308449515,13.1345657,77.6681171,yogi_ks,827808,5,30270820,2015-04-16T17:51:12Z
308449516,13.1340664,77.6696231,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449517,13.1339218,77.670503,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449518,13.1339147,77.6711643,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449519,13.1336698,77.6730409,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449520,13.1335342,77.6748978,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449521,13.1335517,77.676708,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449522,13.1335758,77.6774082,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449523,13.1338085,77.6783908,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449524,13.1338633,77.6790469,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449525,13.1338537,77.6803428,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449526,13.1334663,77.6828736,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:24Z
308449527,13.1331644,77.6844825,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449528,13.1326732,77.6863418,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449529,13.1325629,77.6868272,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449530,13.1326332,77.6873763,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449531,13.1327607,77.6876742,yogi_ks,827808,4,30270843,2015-04-16T17:52:14Z
308449532,13.1329112,77.68808,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:25Z
308449533,13.1329465,77.6884545,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:50:24Z
308449534,13.1327236,77.6894958,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:55:10Z
308449535,13.1324139,77.6904513,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:33:11Z
308449536,13.1318088,77.6920939,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:55:10Z
308449537,13.1312202,77.6938859,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:55:10Z
308449538,13.1308625,77.6949757,Gururaja Upadhyaya,1319316,3,17882368,2013-09-17T10:55:10Z
308449539,13.1308788,77.6955685,Guillaume Audirac,89411,3,2971310,2009-10-28T07:59:06Z
308449540,13.1310074,77.6960456,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449541,13.1313391,77.6968725,Divjo,63375,2,618550,2008-10-29T06:39:50Z
308449542,13.1315714,77.697416,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449543,13.1315815,77.6981857,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449544,13.1314622,77.6989184,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449545,13.1313229,77.6998577,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449546,13.1313809,77.7008036,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449547,13.1314366,77.7018397,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449548,13.132001,77.7031166,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:31:35Z
308449549,13.1324007,77.7039793,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449550,13.1324454,77.7047089,yogi_ks,827808,4,30270843,2015-04-16T17:52:14Z
308449551,13.1323099,77.7056443,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449552,13.1319799,77.7063791,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:22Z
308449553,13.1313322,77.7074549,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449554,13.1311229,77.7079803,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449555,13.1311803,77.7088717,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449556,13.131318,77.7096071,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449557,13.1318478,77.7108355,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449558,13.1325511,77.7124079,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449559,13.1327685,77.7131117,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449560,13.1329509,77.7135862,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449561,13.1332449,77.7138756,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449562,13.1337288,77.714315,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449563,13.1340097,77.7147621,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449564,13.1342805,77.715273,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:23Z
308449565,13.1346551,77.7162138,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:27:22Z
308449566,13.134833,77.7167166,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449567,13.1350608,77.7170695,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:25:12Z
308449568,13.1353565,77.7172866,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:25:12Z
308449569,13.1355519,77.717532,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449570,13.1358611,77.7181816,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:25:12Z
308449571,13.1360534,77.7187422,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449572,13.1361537,77.7195833,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449573,13.1361202,77.7206476,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449574,13.1359804,77.7215874,Gururaja Upadhyaya,1319316,3,17904913,2013-09-18T12:25:12Z
308449575,13.1358277,77.7225187,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449576,13.1354515,77.7242869,Divjo,63375,2,618550,2008-10-29T06:39:51Z
308449577,13.1351423,77.7258919,Piet Moeleker,715756,3,14803786,2013-01-27T08:20:26Z
308449578,13.13495,77.7271965,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449579,13.1349417,77.7283381,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449580,13.1350002,77.729677,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449581,13.1351423,77.7310074,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449582,13.1353095,77.7318571,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449583,13.1354098,77.7322605,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449584,13.1357441,77.7329472,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449585,13.1361202,77.7336424,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449586,13.1364629,77.7346724,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449587,13.1368056,77.7355307,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449588,13.1370731,77.7362688,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449589,13.1375579,77.7369211,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449590,13.1378839,77.7376936,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449591,13.1379758,77.7385433,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449592,13.1378588,77.7396935,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449593,13.1377083,77.7408264,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449594,13.1376665,77.7419594,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449595,13.1376164,77.7429979,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449596,13.1376164,77.7437189,Divjo,63375,2,618550,2008-10-29T06:39:52Z
308449597,13.1376392,77.7442167,Gururaja Upadhyaya,1319316,8,17888780,2013-09-17T15:54:15Z
308449624,13.1350921,77.7477186,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449625,13.1352889,77.7481671,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449626,13.1362874,77.7497442,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449627,13.1368402,77.7506381,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449628,13.1370213,77.7510564,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449629,13.137257,77.7512806,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449630,13.1377391,77.7514823,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449631,13.1382516,77.7515896,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449632,13.1383937,77.7514952,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449633,13.1388534,77.7507656,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449634,13.1393145,77.7504741,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449635,13.1396114,77.7503744,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449636,13.1409347,77.7507828,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449637,13.1421383,77.7512549,Divjo,63375,1,618550,2008-10-29T06:42:27Z
308449638,13.1430542,77.7517689,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449639,13.1437264,77.7520104,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449640,13.1451303,77.7523416,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449641,13.1456998,77.7525736,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449642,13.1459093,77.7527444,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449643,13.1462402,77.7532715,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449644,13.1467814,77.7534942,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449645,13.1478349,77.7536878,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449646,13.1483818,77.7537525,yogi_ks,827808,3,30270875,2015-04-16T17:53:33Z
308449647,13.1489503,77.7535475,Gururaja Upadhyaya,1319316,2,17888780,2013-09-17T15:57:04Z
308449648,13.1493931,77.753392,Divjo,63375,3,621870,2008-10-29T15:16:01Z
308449649,13.1511232,77.7528942,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449650,13.1517919,77.7527226,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449651,13.1528366,77.7526711,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449652,13.1532378,77.7526196,Divjo,63375,2,618550,2008-10-29T06:51:19Z
308449653,13.1549261,77.752611,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449654,13.1566561,77.7525938,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449655,13.1584698,77.7525166,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449656,13.1606762,77.7522162,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449657,13.1630999,77.7519415,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449659,13.1641279,77.7518299,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449661,13.1648394,77.7519649,Guillaume Audirac,89411,2,3147446,2009-11-18T03:37:59Z
308449663,13.1655319,77.7524479,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449664,13.1662769,77.7536472,Guillaume Audirac,89411,2,3147446,2009-11-18T03:37:59Z
308449665,13.1678386,77.7560957,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449666,13.1686743,77.757572,Divjo,63375,1,618550,2008-10-29T06:42:28Z
308449667,13.1688749,77.758087,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449668,13.1691674,77.758602,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449669,13.1696271,77.7589968,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449671,13.171006,77.7601298,Divjo,63375,2,621870,2008-10-29T15:17:54Z
308449672,13.1728708,77.7613633,Guillaume Audirac,89411,2,3147446,2009-11-18T03:37:53Z
308449673,13.173711,77.7620209,Gururaja Upadhyaya,1319316,2,18143861,2013-10-02T13:23:57Z
308449674,13.1742152,77.7620046,Gururaja Upadhyaya,1319316,2,18143861,2013-10-02T13:23:57Z
308449675,13.1751633,77.7616659,Gururaja Upadhyaya,1319316,2,18143861,2013-10-02T13:23:57Z
308449676,13.1778589,77.7606104,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449677,13.1796473,77.7598894,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449678,13.1816446,77.7591255,Divjo,63375,2,618550,2008-10-29T06:50:25Z
308449679,13.1826642,77.759117,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449680,13.183901,77.7592114,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449681,13.1847283,77.7594774,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449682,13.1852631,77.7598293,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449683,13.1861537,77.7601874,Gururaja Upadhyaya,1319316,2,18143861,2013-10-02T13:23:57Z
308449684,13.1870431,77.7604645,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449685,13.1877037,77.7608096,felix john,1306673,2,15511218,2013-03-27T04:35:48Z
308449686,13.1879048,77.7609172,felix john,1306673,3,15511218,2013-03-27T04:35:48Z
308449687,13.1882505,77.7611083,felix john,1306673,3,15511218,2013-03-27T04:35:48Z
308449688,13.1884838,77.7613426,felix john,1306673,3,15511218,2013-03-27T04:35:48Z
308449689,13.1894482,77.7620698,Gururaja Upadhyaya,1319316,4,18143861,2013-10-02T13:23:57Z
308449690,13.1904109,77.7626017,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449691,13.1910314,77.7629684,felix john,1306673,2,15511218,2013-03-27T04:35:48Z
308449692,13.1915891,77.7634428,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449693,13.1926588,77.7639836,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449694,13.1937953,77.7644985,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449695,13.1946811,77.7650135,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449696,13.1954081,77.7653998,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449697,13.196603,77.7666014,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449698,13.1969373,77.7667473,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449699,13.1972214,77.7667902,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449700,13.197422,77.7669275,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449701,13.1976142,77.767022,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449702,13.1979735,77.7670906,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449703,13.198383,77.7675112,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449704,13.1991434,77.769245,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449705,13.199603,77.770129,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449706,13.1998704,77.7702578,Divjo,63375,1,618550,2008-10-29T06:42:29Z
308449720,13.1822714,77.8281935,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449721,13.1820708,77.8275841,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449722,13.1817282,77.826434,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449723,13.1812435,77.825095,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449724,13.180951,77.8246401,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449725,13.1807838,77.8241165,Divjo,63375,1,618550,2008-10-29T06:46:38Z
308449726,13.1808925,77.8236874,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449727,13.1812017,77.8230608,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449728,13.1813521,77.8224943,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449729,13.181536,77.8216875,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449730,13.1816028,77.8212841,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449731,13.1815778,77.8208893,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449732,13.1816697,77.8205546,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449733,13.1819538,77.8203142,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449734,13.1824051,77.8202198,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449735,13.1828229,77.8203743,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449736,13.1834413,77.8206146,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449737,13.1835667,77.8204344,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449738,13.1838508,77.8200052,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449739,13.1842102,77.8196791,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449740,13.1846447,77.8196533,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449741,13.1855723,77.8200396,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449742,13.1858481,77.8201512,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449743,13.188681,77.8211725,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449744,13.1890738,77.82143,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449745,13.189032,77.8218077,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449746,13.189266,77.8222454,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449747,13.1898259,77.8227347,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449748,13.1904861,77.8236616,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449749,13.1909791,77.8247002,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449750,13.1913217,77.8245886,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449751,13.1915557,77.8246229,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449752,13.1923329,77.8248718,Divjo,63375,1,618550,2008-10-29T06:46:39Z
308449754,13.187344,77.8042896,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449755,13.1873022,77.804633,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449756,13.1872103,77.8050879,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449757,13.1872103,77.8054484,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449758,13.1864749,77.8053797,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449759,13.1858314,77.805148,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449760,13.185589,77.805105,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449761,13.1851044,77.8049334,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449762,13.1849038,77.8046759,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449763,13.1846364,77.8044956,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449764,13.1836837,77.8044871,Divjo,63375,3,618550,2008-10-29T06:48:12Z
308449765,13.1829566,77.8045214,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449766,13.1817449,77.8047789,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449767,13.1815443,77.8048733,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449768,13.1813438,77.8050879,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449769,13.1799064,77.805208,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449770,13.1796055,77.8053282,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449771,13.1786361,77.8058689,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449772,13.1779185,77.806124,Guillaume Audirac,89411,3,3147428,2009-11-18T03:24:22Z
308449773,13.1766304,77.8061007,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449774,13.1762711,77.8065298,Divjo,63375,2,618550,2008-10-29T06:47:43Z
308449775,13.1744587,77.8061927,Guillaume Audirac,89411,3,3147428,2009-11-18T03:24:22Z
